#  eta   phi   dep   det    value 
   -32   11    1    HF    1.08656981699
   -32   11    2    HF    1.09704667477
   -33   11    1    HF    1.12255173579
   -33   11    2    HF    1.09558847475
   -34   11    1    HF    1.11797007216
   -34   11    2    HF    1.06465506528
   -35   11    1    HF    1.11592139703
   -35   11    2    HF    1.10961494901
   -36   11    1    HF    1.19235601694
   -36   11    2    HF    1.10269620651
   -37   11    1    HF    1.0968332627
   -37   11    2    HF    1.14256716537
   -38   11    1    HF    1.1423437006
   -38   11    2    HF    1.12964940423
   -39   11    1    HF    1.13308576976
   -39   11    2    HF    1.14913069872
   -40   11    1    HF    1.0441555695
   -40   11    2    HF    1.13327074909
   -41   11    1    HF    1.09529979443
   -41   11    2    HF    1.10120132022
   -29   13    1    HF    1.16352862272
   -29   13    2    HF    1.09288332515
   -30   13    1    HF    1.09979092862
   -30   13    2    HF    1.10556284291
   -31   13    1    HF    1.01815529642
   -31   13    2    HF    1.02975167132
   -32   13    1    HF    1.04622789785
   -32   13    2    HF    1.17463160597
   -33   13    1    HF    1.11393387625
   -33   13    2    HF    1.04596311
   -34   13    1    HF    1.13790212262
   -34   13    2    HF    1.12834751908
   -35   13    1    HF    1.06563324365
   -35   13    2    HF    1.14515856694
   -36   13    1    HF    1.07009727667
   -36   13    2    HF    1.2041388294
   -37   13    1    HF    1.08962208868
   -37   13    2    HF    1.12838904874
   -38   13    1    HF    1.03105252647
   -38   13    2    HF    1.06067830926
   -39   13    1    HF    1.00948189155
   -39   13    2    HF    1.05634198959
   -29   15    1    HF    1.06860306411
   -29   15    2    HF    1.10712350268
   -30   15    1    HF    1.05754817858
   -30   15    2    HF    1.06343505035
   -31   15    1    HF    1.06626298785
   -31   15    2    HF    1.10108218773
   -32   15    1    HF    1.10297795635
   -32   15    2    HF    1.12184631447
   -33   15    1    HF    1.0745313102
   -33   15    2    HF    1.04982420075
   -34   15    1    HF    1.11670809723
   -34   15    2    HF    1.11480496085
   -35   15    1    HF    1.1301880096
   -35   15    2    HF    1.1774453579
   -36   15    1    HF    1.07224796294
   -36   15    2    HF    1.07877700084
   -37   15    1    HF    1.03993536354
   -37   15    2    HF    1.11957697324
   -38   15    1    HF    1.0622460106
   -38   15    2    HF    1.16704551942
   -39   15    1    HF    1.19025620694
   -39   15    2    HF    1.06201810404
   -40   15    1    HF    1.11356239013
   -40   15    2    HF    1.08842276434
   -41   15    1    HF    1.09177340512
   -41   15    2    HF    1.09132601081
   -29   17    1    HF    1.17556207879
   -29   17    2    HF    1.12909474684
   -30   17    1    HF    1.08962882224
   -30   17    2    HF    1.08542862916
   -31   17    1    HF    1.10280688849
   -31   17    2    HF    1.10264852414
   -32   17    1    HF    1.11460243896
   -32   17    2    HF    1.06927752893
   -33   17    1    HF    1.07876497637
   -33   17    2    HF    1.22376604458
   -34   17    1    HF    1.09945974502
   -34   17    2    HF    1.18007021381
   -35   17    1    HF    1.14192380755
   -35   17    2    HF    1.10220396052
   -36   17    1    HF    1.14595584707
   -36   17    2    HF    1.13009670021
   -37   17    1    HF    1.01458242739
   -37   17    2    HF    1.13075257264
   -38   17    1    HF    1.07012927456
   -38   17    2    HF    1.02066839076
   -39   17    1    HF    1.07348715301
   -39   17    2    HF    1.02426790085
   -29   19    1    HF    1.16130502401
   -29   19    2    HF    1.12948830826
   -30   19    1    HF    1.06946083081
   -30   19    2    HF    1.10023120926
   -31   19    1    HF    1.05531749907
   -31   19    2    HF    1.07101649304
   -32   19    1    HF    1.08158496174
   -32   19    2    HF    1.06369109791
   -33   19    1    HF    1.12440069205
   -33   19    2    HF    1.0419857548
   -34   19    1    HF    1.12935772984
   -34   19    2    HF    1.03159732312
   -35   19    1    HF    1.06188886658
   -35   19    2    HF    1.07210302579
   -36   19    1    HF    1.05290053957
   -36   19    2    HF    1.03134314991
   -37   19    1    HF    1.10759970074
   -37   19    2    HF    1.11727565613
   -38   19    1    HF    1.10373413486
   -38   19    2    HF    1.14078395065
   -39   19    1    HF    1.10343103291
   -39   19    2    HF    1.06506470607
   -40   19    1    HF    1.05170626444
   -40   19    2    HF    1.12164735325
   -41   19    1    HF    1.02310787677
   -41   19    2    HF    1.14848536803
   -29   21    1    HF    1.15960772631
   -29   21    2    HF    1.11055878961
   -30   21    1    HF    1.12935128646
   -30   21    2    HF    1.1621535396
   -31   21    1    HF    1.07648642213
   -31   21    2    HF    1.12148261907
   -32   21    1    HF    1.0210691299
   -32   21    2    HF    1.00288878543
   -33   21    1    HF    1.13299380641
   -33   21    2    HF    1.0908646495
   -34   21    1    HF    1.04844284705
   -34   21    2    HF    1.15357344335
   -35   21    1    HF    1.10687143487
   -35   21    2    HF    1.07627277537
   -36   21    1    HF    1.02231398187
   -36   21    2    HF    1.0399184627
   -37   21    1    HF    1.11374176483
   -37   21    2    HF    1.05573754062
   -38   21    1    HF    1.11187257242
   -38   21    2    HF    1.11256060261
   -39   21    1    HF    1.03151685725
   -39   21    2    HF    1.18796570696
   -29   23    1    HF    1.13647495706
   -29   23    2    HF    1.04402122767
   -30   23    1    HF    1.07531629415
   -30   23    2    HF    1.10378980125
   -31   23    1    HF    1.08822502123
   -31   23    2    HF    1.1577048198
   -32   23    1    HF    1.03039160194
   -32   23    2    HF    1.08595915371
   -33   23    1    HF    1.12152019913
   -33   23    2    HF    1.01639141431
   -34   23    1    HF    1.0892843399
   -34   23    2    HF    0.980720685683
   -35   23    1    HF    1.10028138514
   -35   23    2    HF    1.06788471001
   -36   23    1    HF    1.0484104877
   -36   23    2    HF    1.15421794005
   -37   23    1    HF    1.10184365286
   -37   23    2    HF    1.06965340879
   -38   23    1    HF    1.08229703799
   -38   23    2    HF    1.11927085153
   -39   23    1    HF    1.17188208099
   -39   23    2    HF    1.15457223177
   -40   23    1    HF    1.06717695999
   -40   23    2    HF    1.09366584342
   -41   23    1    HF    1.12775457949
   -41   23    2    HF    1.13546902727
   -29   25    1    HF    1.18162792479
   -29   25    2    HF    1.10239683375
   -30   25    1    HF    1.10079453012
   -30   25    2    HF    0.98989494617
   -31   25    1    HF    1.06798403342
   -31   25    2    HF    1.15454083611
   -32   25    1    HF    1.09181915291
   -32   25    2    HF    1.11247292636
   -33   25    1    HF    1.09845521522
   -33   25    2    HF    1.05285066781
   -34   25    1    HF    1.07311780108
   -34   25    2    HF    1.10724546629
   -35   25    1    HF    1.09468103397
   -35   25    2    HF    1.16528462749
   -36   25    1    HF    1.06729547068
   -36   25    2    HF    1.149718247
   -37   25    1    HF    1.04966133739
   -37   25    2    HF    1.13287243166
   -38   25    1    HF    1.04315173784
   -38   25    2    HF    1.10450401524
   -39   25    1    HF    1.10968304993
   -39   25    2    HF    1.11390376433
   -29   27    1    HF    1.09891669849
   -29   27    2    HF    1.16065920945
   -30   27    1    HF    1.10842929834
   -30   27    2    HF    1.09729910033
   -31   27    1    HF    1.09687326834
   -31   27    2    HF    1.06854565789
   -32   27    1    HF    1.14100909598
   -32   27    2    HF    1.10535407245
   -33   27    1    HF    1.13351843113
   -33   27    2    HF    1.08318171961
   -34   27    1    HF    1.11918013845
   -34   27    2    HF    1.12956925702
   -35   27    1    HF    1.14339123672
   -35   27    2    HF    1.02706132526
   -36   27    1    HF    1.03721724363
   -36   27    2    HF    1.19357320942
   -37   27    1    HF    1.09721334631
   -37   27    2    HF    1.04664822398
   -38   27    1    HF    1.11923782536
   -38   27    2    HF    1.03944757545
   -39   27    1    HF    1.08279522358
   -39   27    2    HF    1.14338451386
   -40   27    1    HF    1.06175234155
   -40   27    2    HF    1.09632583402
   -41   27    1    HF    1.06442136397
   -41   27    2    HF    1.12489593564
   -29   29    1    HF    1.07933252379
   -29   29    2    HF    1.15621347528
   -30   29    1    HF    1.21124983557
   -30   29    2    HF    1.00508995556
   -31   29    1    HF    1.13052079425
   -31   29    2    HF    1.05495867626
   -32   29    1    HF    1.02918677241
   -32   29    2    HF    1.09560429726
   -33   29    1    HF    1.04965029311
   -33   29    2    HF    1.11105925345
   -34   29    1    HF    1.04284900386
   -34   29    2    HF    1.10727908197
   -35   29    1    HF    1.07636167278
   -35   29    2    HF    1.14843652151
   -36   29    1    HF    1.11052369931
   -36   29    2    HF    1.15710858045
   -37   29    1    HF    1.14230192447
   -37   29    2    HF    1.16226972487
   -38   29    1    HF    1.15281356369
   -38   29    2    HF    1.14932186721
   -39   29    1    HF    1.21967491642
   -39   29    2    HF    1.18210593517
   -29   31    1    HF    1.13642287563
   -29   31    2    HF    1.07862743499
   -30   31    1    HF    1.06458576185
   -30   31    2    HF    1.17251720574
   -31   31    1    HF    1.12820355437
   -31   31    2    HF    1.008469548
   -32   31    1    HF    1.15833545188
   -32   31    2    HF    1.02558803032
   -33   31    1    HF    1.03448675683
   -33   31    2    HF    1.0941556312
   -34   31    1    HF    1.1050919015
   -34   31    2    HF    1.09033801578
   -35   31    1    HF    1.09865539824
   -35   31    2    HF    1.15146393269
   -36   31    1    HF    1.12042420835
   -36   31    2    HF    1.1204613341
   -37   31    1    HF    1.19422273292
   -37   31    2    HF    1.10464153842
   -38   31    1    HF    1.01372152369
   -38   31    2    HF    1.1116503533
   -39   31    1    HF    1.07540512672
   -39   31    2    HF    1.11062633736
   -40   31    1    HF    1.08504676951
   -40   31    2    HF    1.01055538643
   -41   31    1    HF    1.10474987453
   -41   31    2    HF    1.06316594469
   -29   33    1    HF    1.17218179617
   -29   33    2    HF    1.06485344332
   -30   33    1    HF    1.08801370672
   -30   33    2    HF    1.12131750564
   -31   33    1    HF    1.14907597389
   -31   33    2    HF    1.06489769512
   -32   33    1    HF    1.13582086165
   -32   33    2    HF    1.12377034869
   -33   33    1    HF    1.15227485609
   -33   33    2    HF    1.10572538263
   -34   33    1    HF    1.20904364251
   -34   33    2    HF    1.08759370785
   -35   33    1    HF    1.03787761462
   -35   33    2    HF    1.20706965552
   -36   33    1    HF    1.147260423
   -36   33    2    HF    1.02693124834
   -37   33    1    HF    1.15146898691
   -37   33    2    HF    1.11241929909
   -38   33    1    HF    1.12381826046
   -38   33    2    HF    1.05927451218
   -39   33    1    HF    1.1468060889
   -39   33    2    HF    1.17416423447
   -29   35    1    HF    1.16507993616
   -29   35    2    HF    1.01233545401
   -30   35    1    HF    1.1131453976
   -30   35    2    HF    1.1173484403
   -31   35    1    HF    1.12975159285
   -31   35    2    HF    1.08339151564
   -32   35    1    HF    1.19580277663
   -32   35    2    HF    1.18591405951
   -33   35    1    HF    1.10128768821
   -33   35    2    HF    1.0346294938
   -34   35    1    HF    1.07393552183
   -34   35    2    HF    1.02623455624
   -35   35    1    HF    1.04731586252
   -35   35    2    HF    0.986612349603
   -36   35    1    HF    1.17832129519
   -36   35    2    HF    1.05266916817
   -37   35    1    HF    1.06799176247
   -37   35    2    HF    1.13611857665
   -38   35    1    HF    1.04275774413
   -38   35    2    HF    1.15717054472
   -39   35    1    HF    1.05011503088
   -39   35    2    HF    1.14180065394
   -40   35    1    HF    1.08924659223
   -40   35    2    HF    1.11201444333
   -41   35    1    HF    1.16871821052
   -41   35    2    HF    1.1298573912
   -29   37    1    HF    1.06556541126
   -29   37    2    HF    1.09214056721
   -30   37    1    HF    1.16334680734
   -30   37    2    HF    1.2473573597
   -31   37    1    HF    1.13303716876
   -31   37    2    HF    1.2761674564
   -32   37    1    HF    1.07355356825
   -32   37    2    HF    1.10203921257
   -33   37    1    HF    1.15833012688
   -33   37    2    HF    1.17454574072
   -34   37    1    HF    1.1671657166
   -34   37    2    HF    1.17094878601
   -35   37    1    HF    1.09104351777
   -35   37    2    HF    1.17594350809
   -36   37    1    HF    1.16070412693
   -36   37    2    HF    1.08245549016
   -37   37    1    HF    1.17715114557
   -37   37    2    HF    1.11284623182
   -38   37    1    HF    1.03664390828
   -38   37    2    HF    1.12401440965
   -39   37    1    HF    1.12675502583
   -39   37    2    HF    1.11030036177
   -29   39    1    HF    1.11257856097
   -29   39    2    HF    1.10245881076
   -30   39    1    HF    1.10622682672
   -30   39    2    HF    1.09970965358
   -31   39    1    HF    1.11416886477
   -31   39    2    HF    1.13126120299
   -32   39    1    HF    1.06452929518
   -32   39    2    HF    1.0813823767
   -33   39    1    HF    1.01028147655
   -33   39    2    HF    1.0549966918
   -34   39    1    HF    1.08028824235
   -34   39    2    HF    1.07999641577
   -35   39    1    HF    1.23535622341
   -35   39    2    HF    1.01956793951
   -36   39    1    HF    1.11892297021
   -36   39    2    HF    1.17432891199
   -37   39    1    HF    1.18852258446
   -37   39    2    HF    1.18756571605
   -38   39    1    HF    1.09810253612
   -38   39    2    HF    1.12832207028
   -39   39    1    HF    1.13862168177
   -39   39    2    HF    1.13034460158
   -40   39    1    HF    1.07559538566
   -40   39    2    HF    1.06640538521
   -41   39    1    HF    1.13846755448
   -41   39    2    HF    1.06937449073
   -29   41    1    HF    1.0610359542
   -29   41    2    HF    1.15309551311
   -30   41    1    HF    1.00356193924
   -30   41    2    HF    1.07232998522
   -31   41    1    HF    1.12373041162
   -31   41    2    HF    1.10633264268
   -32   41    1    HF    1.15824262798
   -32   41    2    HF    1.1344774472
   -33   41    1    HF    1.13545815874
   -33   41    2    HF    1.03338393353
   -34   41    1    HF    1.11082849407
   -34   41    2    HF    1.00005054873
   -35   41    1    HF    0.973410745063
   -35   41    2    HF    1.10694590941
   -36   41    1    HF    0.987918522878
   -36   41    2    HF    1.19680681484
   -37   41    1    HF    1.05918919622
   -37   41    2    HF    1.12111025815
   -38   41    1    HF    1.04379823223
   -38   41    2    HF    1.07539101264
   -39   41    1    HF    1.0648104033
   -39   41    2    HF    1.08492890527
   -29   43    1    HF    1.00790140818
   -29   43    2    HF    1.09166151414
   -30   43    1    HF    1.15278055134
   -30   43    2    HF    1.03110679903
   -31   43    1    HF    1.12885193351
   -31   43    2    HF    1.07017773722
   -32   43    1    HF    1.14574952922
   -32   43    2    HF    1.06794577053
   -33   43    1    HF    1.09653666835
   -33   43    2    HF    1.09309434043
   -34   43    1    HF    1.08757840924
   -34   43    2    HF    1.04367974395
   -35   43    1    HF    1.05950203861
   -35   43    2    HF    1.0775428036
   -36   43    1    HF    1.03186722024
   -36   43    2    HF    1.1011897746
   -37   43    1    HF    1.07641171114
   -37   43    2    HF    1.11815332337
   -38   43    1    HF    1.1487265985
   -38   43    2    HF    1.06293229768
   -39   43    1    HF    1.1627773985
   -39   43    2    HF    1.01370038937
   -40   43    1    HF    1.13252469103
   -40   43    2    HF    1.15048722859
   -41   43    1    HF    1.0237674848
   -41   43    2    HF    1.14730273561
   -29   45    1    HF    1.10195332735
   -29   45    2    HF    1.08554483279
   -30   45    1    HF    1.17976132757
   -30   45    2    HF    1.08811739566
   -31   45    1    HF    1.08408807716
   -31   45    2    HF    1.0860906097
   -32   45    1    HF    1.05089695826
   -32   45    2    HF    1.14456647792
   -33   45    1    HF    1.08830269297
   -33   45    2    HF    1.0079727192
   -34   45    1    HF    1.00389639695
   -34   45    2    HF    1.15539352325
   -35   45    1    HF    1.13888390864
   -35   45    2    HF    1.02388203594
   -36   45    1    HF    1.14446578168
   -36   45    2    HF    1.11184718208
   -37   45    1    HF    1.07778223424
   -37   45    2    HF    1.11449312509
   -38   45    1    HF    1.10604872378
   -38   45    2    HF    1.1388250275
   -39   45    1    HF    1.0937886528
   -39   45    2    HF    1.11131554377
   -29   47    1    HF    1.15061827077
   -29   47    2    HF    1.14733187613
   -30   47    1    HF    1.09273277697
   -30   47    2    HF    1.0234834419
   -31   47    1    HF    1.12904823309
   -31   47    2    HF    1.05286067217
   -32   47    1    HF    1.13036313358
   -32   47    2    HF    1.00736071233
   -33   47    1    HF    1.05198213693
   -33   47    2    HF    1.13292234779
   -34   47    1    HF    1.21658184387
   -34   47    2    HF    1.1054247651
   -35   47    1    HF    1.0636575295
   -35   47    2    HF    1.12502358145
   -36   47    1    HF    1.06227274472
   -36   47    2    HF    1.02191967838
   -37   47    1    HF    1.0332004983
   -37   47    2    HF    1.13345466829
   -38   47    1    HF    1.18439385952
   -38   47    2    HF    1.05187086588
   -39   47    1    HF    1.0845661198
   -39   47    2    HF    1.05473268637
   -40   47    1    HF    1.12204684475
   -40   47    2    HF    1.05625117982
   -41   47    1    HF    1.11242507179
   -41   47    2    HF    1.02333194358
   -29   49    1    HF    1.15189770254
   -29   49    2    HF    1.11379478067
   -30   49    1    HF    1.07378545869
   -30   49    2    HF    1.15437985327
   -31   49    1    HF    1.0962708263
   -31   49    2    HF    1.07209928721
   -32   49    1    HF    1.18068398074
   -32   49    2    HF    1.1012477022
   -33   49    1    HF    1.10619002231
   -33   49    2    HF    1.0267150411
   -34   49    1    HF    1.05046837306
   -34   49    2    HF    1.0437677993
   -35   49    1    HF    1.10846483655
   -35   49    2    HF    1.07943848505
   -36   49    1    HF    1.03754320444
   -36   49    2    HF    1.14345195281
   -37   49    1    HF    1.10919209905
   -37   49    2    HF    1.13131901382
   -38   49    1    HF    1.09998303255
   -38   49    2    HF    1.06318950635
   -39   49    1    HF    1.11927571627
   -39   49    2    HF    1.04292491427
   -29   51    1    HF    1.12010572509
   -29   51    2    HF    1.24048783829
   -30   51    1    HF    1.12172019083
   -30   51    2    HF    1.11827330642
   -31   51    1    HF    1.138200631
   -31   51    2    HF    1.14784957341
   -32   51    1    HF    1.06909413565
   -32   51    2    HF    1.09423319576
   -33   51    1    HF    1.10471660019
   -33   51    2    HF    1.08547450643
   -34   51    1    HF    1.11914735837
   -34   51    2    HF    1.13256032379
   -35   51    1    HF    1.15665983371
   -35   51    2    HF    1.13388872854
   -36   51    1    HF    1.08476723403
   -36   51    2    HF    1.08259915051
   -37   51    1    HF    1.13713288999
   -37   51    2    HF    1.07630627182
   -38   51    1    HF    1.06431194585
   -38   51    2    HF    1.06661810421
   -39   51    1    HF    1.0733603606
   -39   51    2    HF    1.07282619617
   -40   51    1    HF    1.17692745566
   -40   51    2    HF    1.17849260515
   -41   51    1    HF    1.08529283542
   -41   51    2    HF    1.06063239366
   -29   53    1    HF    1.09433859005
   -29   53    2    HF    1.05461943394
   -30   53    1    HF    1.22608229841
   -30   53    2    HF    1.16101131102
   -31   53    1    HF    1.12625290191
   -31   53    2    HF    1.01896198475
   -32   53    1    HF    1.05876858376
   -32   53    2    HF    1.02853667166
   -33   53    1    HF    1.11651705413
   -33   53    2    HF    1.17721373282
   -34   53    1    HF    1.14345220501
   -34   53    2    HF    1.06428914013
   -35   53    1    HF    1.09451275595
   -35   53    2    HF    1.14212383446
   -36   53    1    HF    1.11445192356
   -36   53    2    HF    1.08576407021
   -37   53    1    HF    1.07332421619
   -37   53    2    HF    1.05599988596
   -38   53    1    HF    1.14910001746
   -38   53    2    HF    1.1360867967
   -39   53    1    HF    1.03897586489
   -39   53    2    HF    1.03917356712
   -29   55    1    HF    1.09627672082
   -29   55    2    HF    1.07117080199
   -30   55    1    HF    1.08555702617
   -30   55    2    HF    1.1381535971
   -31   55    1    HF    1.10561868262
   -31   55    2    HF    1.08038291278
   -32   55    1    HF    1.12302792228
   -32   55    2    HF    1.04505676171
   -33   55    1    HF    1.16553947278
   -33   55    2    HF    1.14704241369
   -34   55    1    HF    1.12696230026
   -34   55    2    HF    1.11402517415
   -35   55    1    HF    1.12531440708
   -35   55    2    HF    1.03569387223
   -36   55    1    HF    1.05793714619
   -36   55    2    HF    1.1232012087
   -37   55    1    HF    1.13592540139
   -37   55    2    HF    1.1517094388
   -38   55    1    HF    1.08888010144
   -38   55    2    HF    1.03004627438
   -39   55    1    HF    1.11588173197
   -39   55    2    HF    1.12091447359
   -40   55    1    HF    1.07818011162
   -40   55    2    HF    1.09671363767
   -41   55    1    HF    1.14848138061
   -41   55    2    HF    1.11110461
   -29   57    1    HF    1.1281779592
   -29   57    2    HF    1.20336484375
   -30   57    1    HF    1.16328656868
   -30   57    2    HF    1.09348918812
   -31   57    1    HF    1.12980152036
   -31   57    2    HF    1.06883088401
   -32   57    1    HF    1.07025661234
   -32   57    2    HF    1.09952085431
   -33   57    1    HF    0.996919484246
   -33   57    2    HF    1.16286950133
   -34   57    1    HF    1.08144440232
   -34   57    2    HF    1.07409061346
   -35   57    1    HF    1.11714845846
   -35   57    2    HF    1.03800407463
   -36   57    1    HF    1.11953512764
   -36   57    2    HF    1.08193069187
   -37   57    1    HF    1.00991356941
   -37   57    2    HF    1.12697309289
   -38   57    1    HF    1.00151254491
   -38   57    2    HF    0.979019939073
   -39   57    1    HF    1.01965692381
   -39   57    2    HF    1.01181103583
   -29   59    1    HF    1.21709573395
   -29   59    2    HF    1.06046913863
   -30   59    1    HF    1.20489444554
   -30   59    2    HF    1.11231723258
   -31   59    1    HF    1.05231482667
   -31   59    2    HF    1.09141855557
   -32   59    1    HF    1.06922554997
   -32   59    2    HF    1.07748336983
   -33   59    1    HF    1.15653556503
   -33   59    2    HF    1.18430679701
   -34   59    1    HF    1.06625790812
   -34   59    2    HF    1.13903527203
   -35   59    1    HF    1.0888738657
   -35   59    2    HF    1.1173890341
   -36   59    1    HF    1.10283100869
   -36   59    2    HF    1.19290029402
   -37   59    1    HF    1.10341818778
   -37   59    2    HF    1.12175204438
   -38   59    1    HF    1.09575251051
   -38   59    2    HF    1.12980879949
   -39   59    1    HF    1.027271326
   -39   59    2    HF    1.07506444564
   -40   59    1    HF    0.941089800818
   -40   59    2    HF    1.07148785725
   -41   59    1    HF    1.14032596794
   -41   59    2    HF    0.973687544339
   -29   61    1    HF    1.06809721868
   -29   61    2    HF    1.0775614277
   -30   61    1    HF    1.13888475429
   -30   61    2    HF    1.0109931374
   -31   61    1    HF    1.07674282947
   -31   61    2    HF    1.05463908117
   -32   61    1    HF    1.09371478003
   -32   61    2    HF    1.17862643923
   -33   61    1    HF    1.15291266819
   -33   61    2    HF    1.06814004193
   -34   61    1    HF    0.984158078592
   -34   61    2    HF    1.08069157944
   -35   61    1    HF    1.05734051259
   -35   61    2    HF    1.15518534325
   -36   61    1    HF    1.150609815
   -36   61    2    HF    1.08819410148
   -37   61    1    HF    1.07892687023
   -37   61    2    HF    1.08056636953
   -38   61    1    HF    1.08382109456
   -38   61    2    HF    1.14493535872
   -39   61    1    HF    1.06896300581
   -39   61    2    HF    1.04607505222
   -29   63    1    HF    1.05466432221
   -29   63    2    HF    1.13947797492
   -30   63    1    HF    1.12964700102
   -30   63    2    HF    1.11786405012
   -31   63    1    HF    1.15636701195
   -31   63    2    HF    1.12575596665
   -32   63    1    HF    1.10233684262
   -32   63    2    HF    1.17520959219
   -33   63    1    HF    1.13133313253
   -33   63    2    HF    1.13546303846
   -34   63    1    HF    1.13595078574
   -34   63    2    HF    0.969852926952
   -35   63    1    HF    1.04488799572
   -35   63    2    HF    1.14373070466
   -36   63    1    HF    0.99523343365
   -36   63    2    HF    1.16002872653
   -37   63    1    HF    1.09675609686
   -37   63    2    HF    1.14610960658
   -38   63    1    HF    1.08079823539
   -38   63    2    HF    1.03475929064
   -39   63    1    HF    1.02507698636
   -39   63    2    HF    1.12723931251
   -40   63    1    HF    0.96991643649
   -40   63    2    HF    1.17307542581
   -41   63    1    HF    1.18778561176
   -41   63    2    HF    1.07298824185
   -29   65    1    HF    1.04902335059
   -29   65    2    HF    1.10012115569
   -30   65    1    HF    1.10601359735
   -30   65    2    HF    1.05650579807
   -31   65    1    HF    1.00123405174
   -31   65    2    HF    1.08624487541
   -32   65    1    HF    1.0950502055
   -32   65    2    HF    0.986155570519
   -33   65    1    HF    1.01528524175
   -33   65    2    HF    1.08270632069
   -34   65    1    HF    1.0248966873
   -34   65    2    HF    1.1269848582
   -35   65    1    HF    1.14010656603
   -35   65    2    HF    1.05347593179
   -36   65    1    HF    1.20428999733
   -36   65    2    HF    1.05554926926
   -37   65    1    HF    1.0520089445
   -37   65    2    HF    1.08264268247
   -38   65    1    HF    1.08509748108
   -38   65    2    HF    1.17296523909
   -39   65    1    HF    1.08639866844
   -39   65    2    HF    1.06962665176
   -29   67    1    HF    1.05973999381
   -29   67    2    HF    1.10565341896
   -30   67    1    HF    1.12291184444
   -30   67    2    HF    1.13739239663
   -31   67    1    HF    1.09071991919
   -31   67    2    HF    1.14521858111
   -32   67    1    HF    1.08205818021
   -32   67    2    HF    1.10530237401
   -33   67    1    HF    1.09908504698
   -33   67    2    HF    1.10584133554
   -34   67    1    HF    1.01405340722
   -34   67    2    HF    1.08194632631
   -35   67    1    HF    1.06628155567
   -35   67    2    HF    1.11810274553
   -36   67    1    HF    1.05376297326
   -36   67    2    HF    1.15778019891
   -37   67    1    HF    1.16312523644
   -37   67    2    HF    1.21329917591
   -38   67    1    HF    1.13616409676
   -38   67    2    HF    1.07564420274
   -39   67    1    HF    1.13972088554
   -39   67    2    HF    1.14432219092
   -40   67    1    HF    1.2044852832
   -40   67    2    HF    1.11623953092
   -41   67    1    HF    1.16430725335
   -41   67    2    HF    1.00493857391
   -29   69    1    HF    1.05520114299
   -29   69    2    HF    1.03842914432
   -30   69    1    HF    1.19191732366
   -30   69    2    HF    1.07256606853
   -31   69    1    HF    1.01518808912
   -31   69    2    HF    1.14053103019
   -32   69    1    HF    1.11029344477
   -32   69    2    HF    1.07110278773
   -33   69    1    HF    1.07595686547
   -33   69    2    HF    1.11577081114
   -34   69    1    HF    1.04739036029
   -34   69    2    HF    1.07107250536
   -35   69    1    HF    1.12270437184
   -35   69    2    HF    1.15348677807
   -36   69    1    HF    1.11034270092
   -36   69    2    HF    1.09144581625
   -37   69    1    HF    1.06324042445
   -37   69    2    HF    1.07373521204
   -38   69    1    HF    1.03008333954
   -38   69    2    HF    1.08283439135
   -39   69    1    HF    1.05652504855
   -39   69    2    HF    1.22039822525
   -29   71    1    HF    1.15020720231
   -29   71    2    HF    1.18712781758
   -30   71    1    HF    1.10763365182
   -30   71    2    HF    1.10193842498
   -31   71    1    HF    1.02825609811
   -31   71    2    HF    1.13676501433
   -32   71    1    HF    1.14247130992
   -32   71    2    HF    1.06463766727
   -33   71    1    HF    1.16794067062
   -33   71    2    HF    1.17176612909
   -34   71    1    HF    1.09653971141
   -34   71    2    HF    1.12927967118
   -35   71    1    HF    1.11115806694
   -35   71    2    HF    1.0695315672
   -36   71    1    HF    1.13969912181
   -36   71    2    HF    1.06200280001
   -37   71    1    HF    1.05437143703
   -37   71    2    HF    1.16863512533
   -38   71    1    HF    1.15997354106
   -38   71    2    HF    1.0907139452
   -39   71    1    HF    1.15081408394
   -39   71    2    HF    1.12677958671
   -40   71    1    HF    1.1353372032
   -40   71    2    HF    1.13550256695
   -41   71    1    HF    1.19336931772
   -41   71    2    HF    1.11576067984
   29   1    1    HF    1.11615224972
   29   1    2    HF    0.967700831093
   30   1    1    HF    1.07997295522
   30   1    2    HF    1.02953512864
   31   1    1    HF    1.13884425581
   31   1    2    HF    1.17219835747
   32   1    1    HF    1.10774037803
   32   1    2    HF    1.06078028512
   33   1    1    HF    1.11556817891
   33   1    2    HF    1.15338088434
   34   1    1    HF    1.12423631164
   34   1    2    HF    1.15983318532
   35   1    1    HF    1.04787324961
   35   1    2    HF    1.20596497913
   36   1    1    HF    1.11398175991
   36   1    2    HF    1.17955213474
   37   1    1    HF    1.08010871913
   37   1    2    HF    1.04040492699
   38   1    1    HF    1.09930830455
   38   1    2    HF    1.11100133422
   39   1    1    HF    1.07491555371
   39   1    2    HF    1.15990428773
   29   3    1    HF    1.13616270848
   29   3    2    HF    1.11423276539
   30   3    1    HF    1.07365760082
   30   3    2    HF    1.11746815002
   31   3    1    HF    1.1310804334
   31   3    2    HF    1.11524188113
   32   3    1    HF    1.11336822741
   32   3    2    HF    1.06821350087
   33   3    1    HF    0.988998108076
   33   3    2    HF    1.15415555681
   34   3    1    HF    1.07536300512
   34   3    2    HF    1.07370959609
   35   3    1    HF    1.04783933213
   35   3    2    HF    1.11174619072
   36   3    1    HF    1.1740468256
   36   3    2    HF    1.09151060942
   37   3    1    HF    1.14074875418
